Trip ID,Pickup Date,Vehicle,Payment_type,Sumpass,Sum trip,book value,Location,total Bookings,pick hour
465,2024-06-01 00:00:00,Uber Black,Uber Pay,1,2.5,$14.6,Upper East Side North,1.0,8
468,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,3.44,$13.8,Times Sq/Theatre District,1.0,8
469,2024-06-01 00:00:00,UberX,Uber Pay,1,1.97,$10.3,Midtown East,1.0,8
470,2024-06-01 00:00:00,UberX,Uber Pay,1,6.4,$25.0,Manhattan Valley,1.0,8
473,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,5.9,$26.3,Lenox Hill East,1.0,8
474,2024-06-01 00:00:00,UberX,Uber Pay,1,1.3,$8.3,Garment District,1.0,8
475,2024-06-01 00:00:00,UberX,Uber Pay,2,4.81,$19.6,Financial District North,1.0,8
477,2024-06-01 00:00:00,UberX,Uber Pay,1,2.8,$13.3,Yorkville East,1.0,8
479,2024-06-01 00:00:00,UberX,Uber Pay,1,1.5,$9.5,Penn Station/Madison Sq West,1.0,8
480,2024-06-01 00:00:00,UberX,Uber Pay,1,1.46,$9.7,Upper West Side South,1.0,8
481,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.4,$10.0,Gramercy,1.0,8
482,2024-06-01 00:00:00,UberXL,Uber Pay,2,5.13,$20.0,DUMBO/Vinegar Hill,1.0,8
483,2024-06-01 00:00:00,UberX,Uber Pay,1,2.05,$12.4,Kips Bay,1.0,8
484,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.8,$12.1,Garment District,1.0,8
485,2024-06-01 00:00:00,UberX,Uber Pay,4,1.18,$8.5,Yorkville West,1.0,8
486,2024-06-01 00:00:00,UberX,Uber Pay,6,1.59,$9.7,Upper East Side South,1.0,8
487,2024-06-01 00:00:00,UberX,Uber Pay,1,2.05,$11.5,Upper West Side South,1.0,8
488,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.84,$14.5,Midtown South,1.0,8
489,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.91,$13.5,Gramercy,1.0,8
490,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.41,$12.1,Midtown East,1.0,8
491,2024-06-01 00:00:00,UberXL,Uber Pay,2,1.63,$9.1,East Village,1.0,8
492,2024-06-01 00:00:00,Uber Black,Uber Pay,4,1.27,$10.0,Midtown East,1.0,7
494,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.6,$10.8,Upper West Side North,1.0,8
495,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.6,$9.0,Garment District,1.0,8
496,2024-06-01 00:00:00,UberXL,Uber Pay,1,4.9,$24.4,Financial District North,1.0,9
498,2024-06-01 00:00:00,UberX,Uber Pay,2,2.36,$12.5,Lenox Hill East,1.0,8
499,2024-06-01 00:00:00,UberX,Uber Pay,1,2.8,$14.9,Yorkville East,1.0,8
500,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.87,$9.7,East Chelsea,1.0,7
501,2024-06-01 00:00:00,UberXL,Uber Pay,1,2.42,$14.0,Lincoln Square East,1.0,8
502,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.46,$11.5,Clinton East,1.0,8
503,2024-06-01 00:00:00,UberX,Uber Pay,1,1.73,$9.8,Manhattanville,1.0,8
504,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.78,$10.9,Midtown Center,1.0,8
505,2024-06-01 00:00:00,UberX,Uber Pay,2,1.54,$13.9,Lenox Hill East,1.0,8
506,2024-06-01 00:00:00,UberX,Uber Pay,1,2.8,$12.5,Lincoln Square East,1.0,8
508,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.37,$9.1,Clinton East,1.0,8
509,2024-06-01 00:00:00,UberX,Uber Pay,2,1.1,$8.5,Midtown North,1.0,8
510,2024-06-01 00:00:00,UberX,Uber Pay,1,3,$14.5,Battery Park City,1.0,8
511,2024-06-01 00:00:00,UberX,Uber Pay,2,2.32,$13.9,Upper West Side North,1.0,8
512,2024-06-01 00:00:00,UberXL,Uber Pay,1,4.3,$19.0,Kips Bay,1.0,8
515,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.58,$7.5,UN/Turtle Bay South,1.0,8
516,2024-06-01 00:00:00,UberX,Uber Pay,1,1.87,$12.1,Garment District,1.0,8
519,2024-06-01 00:00:00,UberXL,Uber Pay,6,5.47,$21.5,East Harlem South,1.0,8
520,2024-06-01 00:00:00,UberX,Uber Pay,1,2.74,$11.4,Midtown North,1.0,8
523,2024-06-01 00:00:00,UberX,Uber Pay,1,3.84,$22.5,Upper West Side North,1.0,8
525,2024-06-01 00:00:00,UberX,Uber Pay,1,2.01,$10.0,Midtown South,1.0,8
528,2024-06-01 00:00:00,Uber Green,Uber Pay,1,16.1,$66.5,Upper East Side South,1.0,8
529,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.2,$12.7,Lincoln Square West,1.0,8
530,2024-06-01 00:00:00,Uber Green,Uber Pay,2,1.1,$7.0,Penn Station/Madison Sq West,1.0,8
534,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.7,$14.0,Gramercy,1.0,8
537,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.8,$12.7,Clinton East,1.0,8
538,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.17,$7.9,Upper East Side North,1.0,7
539,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.92,$9.7,Lincoln Square East,1.0,8
540,2024-06-01 00:00:00,UberXL,Uber Pay,1,2.67,$13.5,Upper West Side North,1.0,8
541,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.9,$12.1,Manhattan Valley,1.0,8
544,2024-06-01 00:00:00,UberXL,Uber Pay,1,3.45,$14.0,Upper East Side North,1.0,8
545,2024-06-01 00:00:00,UberX,Uber Pay,1,6.5,$23.5,Clinton East,1.0,8
546,2024-06-01 00:00:00,UberX,Uber Pay,1,2.22,$11.5,Upper West Side South,1.0,8
548,2024-06-01 00:00:00,UberX,Uber Pay,1,3.5,$16.0,Midtown East,1.0,8
549,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,3.7,$16.0,Upper West Side North,1.0,8
551,2024-06-01 00:00:00,UberX,Uber Pay,1,3.85,$18.5,Midtown East,1.0,8
552,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.64,$13.3,Penn Station/Madison Sq West,1.0,8
553,2024-06-01 00:00:00,Uber Black,Uber Pay,1,3.21,$15.7,Sutton Place/Turtle Bay North,1.0,8
554,2024-06-01 00:00:00,UberX,Uber Pay,1,1.3,$8.5,Upper West Side North,1.0,8
555,2024-06-01 00:00:00,Uber Black,Uber Pay,5,1.18,$6.5,Penn Station/Madison Sq West,1.0,8
557,2024-06-01 00:00:00,UberX,Uber Pay,1,1.36,$8.0,Lincoln Square East,1.0,8
560,2024-06-01 00:00:00,UberX,Uber Pay,1,1.85,$10.0,UN/Turtle Bay South,1.0,8
561,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.1,$8.8,Yorkville East,1.0,9
564,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.2,$9.1,Upper East Side South,1.0,9
566,2024-06-01 00:00:00,UberX,Uber Pay,1,1.13,$7.9,Penn Station/Madison Sq West,1.0,8
567,2024-06-01 00:00:00,UberX,Uber Pay,1,1.67,$10.2,Midtown North,1.0,9
568,2024-06-01 00:00:00,UberX,Uber Pay,2,2.54,$13.3,Midtown East,1.0,9
570,2024-06-01 00:00:00,UberX,Uber Pay,1,1.78,$11.0,Yorkville East,1.0,9
571,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.1,$7.9,Gramercy,1.0,9
572,2024-06-01 00:00:00,UberX,Uber Pay,1,1.3,$9.0,Upper West Side South,1.0,9
573,2024-06-01 00:00:00,Uber Black,Uber Pay,1,4.6,$20.5,Penn Station/Madison Sq West,1.0,9
574,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.9,$9.5,Lincoln Square East,1.0,9
575,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.4,$11.5,Upper East Side South,1.0,9
576,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.5,$10.4,East Harlem North,1.0,9
577,2024-06-01 00:00:00,UberX,Uber Pay,1,1.2,$8.5,Union Sq,1.0,9
579,2024-06-01 00:00:00,UberX,Uber Pay,1,1.2,$8.5,Midtown South,1.0,9
580,2024-06-01 00:00:00,UberX,Uber Pay,2,6.3,$26.4,Midtown East,1.0,9
582,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,6.65,$25.9,Midtown East,1.0,9
584,2024-06-01 00:00:00,Uber Black,Uber Pay,1,2.7,$12.6,Clinton East,1.0,9
585,2024-06-01 00:00:00,UberX,Uber Pay,1,4.41,$19.1,Astoria,1.0,9
587,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.6,$10.0,Upper West Side South,1.0,9
590,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.2,$9.1,Central Park,1.0,9
591,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.37,$7.5,Yorkville East,1.0,9
592,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,4.6,$21.5,Murray Hill,1.0,9
593,2024-06-01 00:00:00,Uber Black,Uber Pay,1,9.2,$29.0,East Harlem South,1.0,9
594,2024-06-01 00:00:00,UberX,Uber Pay,1,4.9,$17.5,Murray Hill,1.0,9
595,2024-06-01 00:00:00,UberX,Uber Pay,1,3.7,$16.5,Sutton Place/Turtle Bay North,1.0,9
598,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.14,$8.5,Midtown Center,1.0,9
599,2024-06-01 00:00:00,UberXL,Uber Pay,1,8.48,$29.5,Lenox Hill East,1.0,9
600,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.36,$10.3,Midtown South,1.0,9
601,2024-06-01 00:00:00,UberXL,Uber Pay,1,4.29,$17.4,Penn Station/Madison Sq West,1.0,9
602,2024-06-01 00:00:00,UberX,Uber Pay,1,2.3,$15.1,Upper West Side South,1.0,9
603,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.6,$10.7,Lincoln Square East,1.0,9
605,2024-06-01 00:00:00,UberX,Uber Pay,1,1.36,$9.5,Upper West Side South,1.0,9
606,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.4,$10.0,NV,1.0,9
608,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.7,$13.3,Upper West Side North,1.0,9
611,2024-06-01 00:00:00,UberXL,Uber Pay,1,3.41,$15.1,Central Park,1.0,9
614,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,6.98,$30.2,Union Sq,1.0,10
617,2024-06-01 00:00:00,UberX,Uber Pay,1,4,$18.1,Sunnyside,1.0,9
619,2024-06-01 00:00:00,Uber Black,Uber Pay,1,2.08,$8.5,Long Island City/Queens Plaza,1.0,9
620,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.1,$9.7,West Chelsea/Hudson Yards,1.0,9
621,2024-06-01 00:00:00,UberX,Uber Pay,1,1.5,$8.7,Flatiron,1.0,9
622,2024-06-01 00:00:00,UberX,Uber Pay,1,2.19,$15.1,Lenox Hill East,1.0,9
623,2024-06-01 00:00:00,UberX,Uber Pay,1,3.23,$14.9,Upper West Side South,1.0,9
624,2024-06-01 00:00:00,UberX,Uber Pay,1,1.3,$8.5,Lincoln Square West,1.0,9
625,2024-06-01 00:00:00,UberX,Uber Pay,1,1.08,$8.3,Upper West Side South,1.0,9
627,2024-06-01 00:00:00,UberX,Uber Pay,1,2.8,$14.6,Lincoln Square East,1.0,9
628,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.17,$12.7,Midtown Center,1.0,9
629,2024-06-01 00:00:00,UberX,Uber Pay,1,6.12,$24.6,Upper West Side North,1.0,8
631,2024-06-01 00:00:00,Uber Black,Uber Pay,2,2.12,$11.5,East Chelsea,1.0,9
632,2024-06-01 00:00:00,UberX,Uber Pay,3,1.97,$9.7,Gramercy,1.0,9
633,2024-06-01 00:00:00,UberX,Uber Pay,1,1.24,$15.5,Yorkville West,1.0,9
635,2024-06-01 00:00:00,UberX,Uber Pay,1,3.55,$16.6,Manhattan Valley,1.0,8
636,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.91,$10.7,Lincoln Square West,1.0,9
639,2024-06-01 00:00:00,UberX,Uber Pay,1,3.07,$16.3,Penn Station/Madison Sq West,1.0,9
640,2024-06-01 00:00:00,Uber Green,Uber Pay,1,6.6,$25.2,Yorkville East,1.0,9
641,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.36,$12.7,Manhattan Valley,1.0,9
643,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.13,$7.3,West Chelsea/Hudson Yards,1.0,9
644,2024-06-01 00:00:00,UberX,Uber Pay,1,2.65,$13.3,Upper West Side South,1.0,9
646,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,7.74,$32.8,Lenox Hill West,1.0,9
647,2024-06-01 00:00:00,UberX,Uber Pay,1,3.6,$14.5,Penn Station/Madison Sq West,1.0,9
648,2024-06-01 00:00:00,UberX,Uber Pay,1,1.54,$9.6,Upper East Side South,1.0,9
649,2024-06-01 00:00:00,UberX,Uber Pay,1,6.46,$25.0,Times Sq/Theatre District,1.0,9
650,2024-06-01 00:00:00,Uber Black,Uber Pay,1,3.08,$15.1,Upper West Side North,1.0,9
652,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.45,$11.5,Sutton Place/Turtle Bay North,1.0,9
653,2024-06-01 00:00:00,Uber Green,Uber Pay,1,6.2,$22.4,Manhattan Valley,1.0,9
655,2024-06-01 00:00:00,Uber Comfort,Uber Pay,3,4.15,$20.5,Central Park,1.0,9
656,2024-06-01 00:00:00,UberX,Uber Pay,1,1.4,$8.3,Kips Bay,1.0,9
658,2024-06-01 00:00:00,UberX,Uber Pay,6,2.6,$15.7,Upper East Side North,1.0,9
662,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,3.37,$14.0,Clinton West,1.0,9
663,2024-06-01 00:00:00,Uber Black,Uber Pay,1,10.33,$30.0,Murray Hill,1.0,9
665,2024-06-01 00:00:00,UberX,Uber Pay,2,4.82,$25.8,Lenox Hill West,1.0,9
672,2024-06-01 00:00:00,UberX,Uber Pay,1,2.29,$12.7,Upper East Side North,1.0,9
674,2024-06-01 00:00:00,Uber Green,Uber Pay,2,5.24,$19.7,Central Harlem,1.0,9
675,2024-06-01 00:00:00,Uber Green,Uber Pay,1,5.08,$20.5,Queensbridge/Ravenswood,1.0,9
677,2024-06-01 00:00:00,UberX,Uber Pay,1,1.32,$10.5,Lenox Hill East,1.0,9
680,2024-06-01 00:00:00,UberX,Uber Pay,1,2.37,$11.5,UN/Turtle Bay South,1.0,9
681,2024-06-01 00:00:00,UberX,Uber Pay,1,1.76,$10.9,Upper West Side North,1.0,9
684,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.48,$7.9,Yorkville West,1.0,9
687,2024-06-01 00:00:00,UberX,Uber Pay,2,1.05,$8.3,Upper East Side South,1.0,9
689,2024-06-01 00:00:00,Uber Black,Uber Pay,1,2.28,$13.3,Upper West Side North,1.0,9
690,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.46,$8.5,East Harlem South,1.0,9
691,2024-06-01 00:00:00,UberX,Uber Pay,1,19.29,$59.8,South Ozone Park,1.0,9
692,2024-06-01 00:00:00,UberX,Uber Pay,6,10.82,$39.6,Kips Bay,1.0,9
693,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.28,$10.2,Midtown North,1.0,9
694,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.44,$6.5,Times Sq/Theatre District,1.0,9
695,2024-06-01 00:00:00,UberX,Uber Pay,1,1.43,$7.2,East Harlem South,1.0,9
696,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.5,$12.0,Murray Hill,1.0,9
697,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.96,$10.0,East Village,1.0,9
699,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.86,$10.9,Sutton Place/Turtle Bay North,1.0,9
700,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.94,$10.9,UN/Turtle Bay South,1.0,9
702,2024-06-01 00:00:00,UberX,Uber Pay,1,1.17,$8.5,Union Sq,1.0,9
703,2024-06-01 00:00:00,UberX,Uber Pay,1,1.11,$6.7,East Village,1.0,9
704,2024-06-01 00:00:00,UberX,Uber Pay,1,1.47,$8.5,Midtown Center,1.0,9
705,2024-06-01 00:00:00,UberX,Uber Pay,1,2.4,$13.9,Midtown East,1.0,9
706,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.82,$12.1,Lenox Hill East,1.0,9
707,2024-06-01 00:00:00,UberX,Uber Pay,1,1.9,$11.5,Lenox Hill East,1.0,9
708,2024-06-01 00:00:00,UberX,Uber Pay,1,1.99,$11.5,Lenox Hill West,1.0,9
709,2024-06-01 00:00:00,Uber Black,Uber Pay,1,2.2,$12.7,Upper West Side North,1.0,9
710,2024-06-01 00:00:00,UberX,Uber Pay,1,2.6,$12.0,Yorkville West,1.0,9
711,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.3,$8.7,East Harlem South,1.0,9
712,2024-06-01 00:00:00,UberXL,Uber Pay,1,2.1,$14.5,Bloomingdale,1.0,9
714,2024-06-01 00:00:00,UberX,Uber Pay,1,1.49,$9.7,Greenwich Village North,1.0,9
716,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,8.67,$34.0,Midtown Center,1.0,9
718,2024-06-01 00:00:00,Uber Black,Uber Pay,2,20.93,$63.8,Van Nest/Morris Park,1.0,9
720,2024-06-01 00:00:00,UberXL,Uber Pay,1,2,$12.7,Upper West Side North,1.0,9
724,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,3.6,$16.7,NV,1.0,9
727,2024-06-01 00:00:00,UberX,Uber Pay,1,2.02,$10.5,Murray Hill,1.0,9
728,2024-06-01 00:00:00,UberX,Uber Pay,2,1.52,$9.0,Upper West Side South,1.0,9
729,2024-06-01 00:00:00,UberX,Uber Pay,1,1.48,$9.5,Lincoln Square East,1.0,9
730,2024-06-01 00:00:00,UberX,Uber Pay,1,1.4,$10.9,Midtown North,1.0,9
731,2024-06-01 00:00:00,UberX,Uber Pay,1,1.5,$9.4,Upper West Side North,1.0,9
732,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.92,$12.7,Upper East Side South,1.0,8
734,2024-06-01 00:00:00,UberX,Uber Pay,1,1.2,$8.1,West Village,1.0,9
737,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.8,$9.6,East Chelsea,1.0,9
738,2024-06-01 00:00:00,UberX,Uber Pay,1,1.45,$9.1,Lenox Hill West,1.0,9
739,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,3.47,$13.0,Yorkville West,1.0,9
740,2024-06-01 00:00:00,UberXL,Uber Pay,2,1.6,$10.4,Manhattan Valley,1.0,9
744,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.19,$13.5,Clinton East,1.0,9
745,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.12,$8.3,Midtown South,1.0,9
747,2024-06-01 00:00:00,UberXL,Uber Pay,2,2.5,$17.1,West Village,1.0,9
748,2024-06-01 00:00:00,UberX,Uber Pay,1,1.9,$9.7,East Harlem South,1.0,9
749,2024-06-01 00:00:00,UberX,Uber Pay,1,1.61,$9.1,Sutton Place/Turtle Bay North,1.0,9
750,2024-06-01 00:00:00,UberX,Uber Pay,1,3.85,$19.9,Union Sq,1.0,9
751,2024-06-01 00:00:00,UberX,Uber Pay,1,3.63,$13.3,Yorkville East,1.0,9
755,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.5,$15.1,Lincoln Square East,1.0,10
756,2024-06-01 00:00:00,UberX,Uber Pay,1,2.35,$15.1,Lenox Hill East,1.0,10
758,2024-06-01 00:00:00,Uber Black,Uber Pay,3,2.67,$13.0,Penn Station/Madison Sq West,1.0,9
760,2024-06-01 00:00:00,UberX,Uber Pay,1,1.25,$11.4,Upper West Side North,1.0,10
761,2024-06-01 00:00:00,UberX,Uber Pay,1,1.18,$9.0,Stuy Town/Peter Cooper Village,1.0,10
762,2024-06-01 00:00:00,UberX,Uber Pay,1,11.6,$45.7,Midtown East,1.0,10
763,2024-06-01 00:00:00,UberX,Uber Pay,1,2.65,$12.7,Upper West Side North,1.0,10
764,2024-06-01 00:00:00,UberX,Uber Pay,1,1.29,$9.7,Upper West Side North,1.0,10
765,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.92,$9.7,Yorkville East,1.0,10
766,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.8,$11.5,Yorkville East,1.0,10
767,2024-06-01 00:00:00,Uber Green,Uber Pay,1,4.7,$19.0,Upper East Side North,1.0,10
770,2024-06-01 00:00:00,UberX,Uber Pay,2,3.81,$17.5,East Village,1.0,10
771,2024-06-01 00:00:00,UberX,Uber Pay,3,1.33,$13.0,Gramercy,1.0,10
773,2024-06-01 00:00:00,UberX,Uber Pay,1,1.4,$10.2,Midtown East,1.0,10
774,2024-06-01 00:00:00,UberX,Uber Pay,1,1.2,$9.0,West Village,1.0,10
776,2024-06-01 00:00:00,UberX,Uber Pay,1,1.5,$7.9,Yorkville West,1.0,10
777,2024-06-01 00:00:00,UberX,Uber Pay,1,1.25,$8.8,East Village,1.0,10
778,2024-06-01 00:00:00,Uber Green,Uber Pay,1,4.97,$15.5,East Harlem South,1.0,10
780,2024-06-01 00:00:00,UberX,Uber Pay,1,3.6,$13.0,East Chelsea,1.0,10
781,2024-06-01 00:00:00,Uber Black,Uber Pay,1,2.1,$14.6,UN/Turtle Bay South,1.0,10
783,2024-06-01 00:00:00,UberX,Uber Pay,1,17.6,$63.9,LaGuardia Airport,1.0,10
784,2024-06-01 00:00:00,UberX,Uber Pay,1,1.5,$8.5,Yorkville West,1.0,10
787,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.1,$9.7,Upper East Side South,1.0,10
789,2024-06-01 00:00:00,UberX,Uber Pay,1,3.6,$15.3,Flatiron,1.0,10
790,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.9,$9.0,Upper West Side North,1.0,10
791,2024-06-01 00:00:00,UberX,Uber Pay,5,2.55,$12.7,Yorkville East,1.0,10
792,2024-06-01 00:00:00,UberX,Uber Pay,1,2.2,$10.0,Penn Station/Madison Sq West,1.0,10
793,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.7,$12.7,Yorkville East,1.0,10
795,2024-06-01 00:00:00,UberX,Uber Pay,1,2.66,$13.3,Lincoln Square East,1.0,10
796,2024-06-01 00:00:00,UberX,Uber Pay,1,1.22,$9.0,Union Sq,1.0,10
798,2024-06-01 00:00:00,Uber Green,Uber Pay,1,4.8,$20.0,Lenox Hill West,1.0,10
799,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.27,$12.5,Midtown South,1.0,10
800,2024-06-01 00:00:00,Uber Comfort,Uber Pay,2,1.1,$9.0,Murray Hill,1.0,10
801,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.1,$8.5,Lenox Hill East,1.0,10
802,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.2,$7.9,Sutton Place/Turtle Bay North,1.0,10
804,2024-06-01 00:00:00,UberX,Uber Pay,1,1.4,$10.9,Lincoln Square West,1.0,10
805,2024-06-01 00:00:00,Uber Black,Uber Pay,5,12.06,$43.9,Upper East Side North,1.0,10
806,2024-06-01 00:00:00,UberX,Uber Pay,2,6.6,$28.3,Upper East Side South,1.0,10
809,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.15,$10.9,TriBeCa/Civic Center,1.0,10
810,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.4,$8.5,Lenox Hill West,1.0,10
811,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.1,$11.5,Lincoln Square West,1.0,10
812,2024-06-01 00:00:00,UberX,Uber Pay,1,1.4,$9.0,UN/Turtle Bay South,1.0,10
814,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.06,$10.3,Lenox Hill East,1.0,10
816,2024-06-01 00:00:00,UberXL,Uber Pay,5,7.05,$31.3,Bloomingdale,1.0,10
817,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.3,$9.1,Yorkville East,1.0,10
818,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.41,$10.1,Upper East Side North,1.0,10
819,2024-06-01 00:00:00,Uber Green,Uber Pay,1,3.5,$16.3,Yorkville West,1.0,10
821,2024-06-01 00:00:00,UberX,Uber Pay,1,2.5,$12.1,Upper East Side North,1.0,10
822,2024-06-01 00:00:00,Uber Black,Uber Pay,1,1.75,$10.2,Lincoln Square East,1.0,10
823,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.08,$7.7,Garment District,1.0,10
824,2024-06-01 00:00:00,Uber Green,Uber Pay,6,1.88,$11.5,Flatiron,1.0,10
825,2024-06-01 00:00:00,UberX,Uber Pay,1,3.55,$17.1,Murray Hill,1.0,10
826,2024-06-01 00:00:00,UberX,Uber Pay,1,3.94,$14.0,Union Sq,1.0,10
827,2024-06-01 00:00:00,Uber Comfort,Uber Pay,6,2.4,$13.3,Yorkville East,1.0,10
828,2024-06-01 00:00:00,Uber Green,Uber Pay,1,3.61,$17.7,Lincoln Square West,1.0,10
829,2024-06-01 00:00:00,UberX,Uber Pay,1,3.1,$18.5,Gramercy,1.0,10
831,2024-06-01 00:00:00,UberX,Uber Pay,2,2.21,$9.5,Alphabet City,1.0,10
832,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.86,$11.4,Upper West Side South,1.0,10
834,2024-06-01 00:00:00,UberX,Uber Pay,1,7.1,$28.3,Lenox Hill East,1.0,10
835,2024-06-01 00:00:00,UberX,Uber Pay,1,1.17,$6.2,Upper West Side North,1.0,9
837,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.47,$14.0,Murray Hill,1.0,10
838,2024-06-01 00:00:00,UberX,Uber Pay,1,9.52,$32.0,JFK Airport,1.0,10
839,2024-06-01 00:00:00,Uber Comfort,Uber Pay,2,2.18,$12.1,East Village,1.0,10
840,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,2.11,$14.0,Upper West Side North,1.0,10
841,2024-06-01 00:00:00,UberXL,Uber Pay,1,3,$14.5,Clinton East,1.0,10
843,2024-06-01 00:00:00,Uber Comfort,Uber Pay,6,2.42,$10.0,Lincoln Square East,1.0,10
845,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.79,$11.0,Lenox Hill West,1.0,10
848,2024-06-01 00:00:00,UberXL,Uber Pay,1,1.13,$7.5,UN/Turtle Bay South,1.0,10
849,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.15,$6.0,Murray Hill,1.0,10
850,2024-06-01 00:00:00,Uber Green,Uber Pay,1,1.37,$9.1,Penn Station/Madison Sq West,1.0,10
853,2024-06-01 00:00:00,UberX,Uber Pay,1,2.9,$15.8,Kips Bay,1.0,10
854,2024-06-01 00:00:00,Uber Green,Uber Pay,1,2.22,$13.0,East Village,1.0,10
855,2024-06-01 00:00:00,Uber Black,Uber Pay,3,2.24,$12.2,Manhattan Valley,1.0,10
856,2024-06-01 00:00:00,Uber Black,Uber Pay,1,3.1,$12.5,Yorkville East,1.0,10
857,2024-06-01 00:00:00,Uber Comfort,Uber Pay,1,1.05,$9.5,Upper West Side South,1.0,10
859,2024-06-01 00:00:00,UberX,Uber Pay,2,1.72,$9.1,Upper West Side North,1.0,10
860,2024-06-01 00:00:00,UberXL,Uber Pay,1,2.48,$12.7,Flatiron,1.0,10
